Regions Code,Regions,Household composition Code,Household composition,Ethnic group Code,Ethnic group,Industry Code,Industry,Observation
E12000001,North East,5,Other household types,2,"Black, Black British, Black Welsh, Caribbean or African",8,"R, S, T, U Other",42
E12000001,North East,5,Other household types,3,Mixed or Multiple ethnic groups,1,"A, B, D, E Agriculture, energy and water",12
E12000001,North East,5,Other household types,3,Mixed or Multiple ethnic groups,2,C Manufacturing,28
E12000001,North East,5,Other household types,3,Mixed or Multiple ethnic groups,3,F Construction,31
E12000001,North East,5,Other household types,3,Mixed or Multiple ethnic groups,4,"G, I Distribution, hotels and restaurants",158
E12000001,North East,5,Other household types,3,Mixed or Multiple ethnic groups,5,"H, J Transport and communication",40
E12000001,North East,5,Other household types,3,Mixed or Multiple ethnic groups,6,"K, L, M, N Financial, real estate, professional and administrative activities",89
E12000001,North East,5,Other household types,3,Mixed or Multiple ethnic groups,7,"O, P, Q Public administration, education and health",181
E12000001,North East,5,Other household types,3,Mixed or Multiple ethnic groups,8,"R, S, T, U Other",30
E12000001,North East,5,Other household types,4,"White: English, Welsh, Scottish, Northern Irish or British",1,"A, B, D, E Agriculture, energy and water",1005
E12000001,North East,5,Other household types,4,"White: English, Welsh, Scottish, Northern Irish or British",2,C Manufacturing,2806
E12000001,North East,5,Other household types,4,"White: English, Welsh, Scottish, Northern Irish or British",3,F Construction,2710
E12000001,North East,5,Other household types,4,"White: English, Welsh, Scottish, Northern Irish or British",4,"G, I Distribution, hotels and restaurants",6827
E12000001,North East,5,Other household types,4,"White: English, Welsh, Scottish, Northern Irish or British",5,"H, J Transport and communication",2756
E12000001,North East,5,Other household types,4,"White: English, Welsh, Scottish, Northern Irish or British",6,"K, L, M, N Financial, real estate, professional and administrative activities",4123
E12000001,North East,5,Other household types,4,"White: English, Welsh, Scottish, Northern Irish or British",7,"O, P, Q Public administration, education and health",10972
E12000001,North East,5,Other household types,4,"White: English, Welsh, Scottish, Northern Irish or British",8,"R, S, T, U Other",1269
E12000001,North East,5,Other household types,5,White: Irish,1,"A, B, D, E Agriculture, energy and water",8
E12000001,North East,5,Other household types,5,White: Irish,2,C Manufacturing,13
E12000001,North East,5,Other household types,5,White: Irish,3,F Construction,10
E12000001,North East,5,Other household types,5,White: Irish,4,"G, I Distribution, hotels and restaurants",43
E12000001,North East,5,Other household types,5,White: Irish,5,"H, J Transport and communication",19
E12000001,North East,5,Other household types,5,White: Irish,6,"K, L, M, N Financial, real estate, professional and administrative activities",26
E12000001,North East,5,Other household types,5,White: Irish,7,"O, P, Q Public administration, education and health",103
E12000001,North East,5,Other household types,5,White: Irish,8,"R, S, T, U Other",18
E12000001,North East,5,Other household types,6,"White: Gypsy or Irish Traveller, Roma or Other White",1,"A, B, D, E Agriculture, energy and water",46
E12000001,North East,5,Other household types,6,"White: Gypsy or Irish Traveller, Roma or Other White",2,C Manufacturing,315
E12000001,North East,5,Other household types,6,"White: Gypsy or Irish Traveller, Roma or Other White",3,F Construction,113
E12000001,North East,5,Other household types,6,"White: Gypsy or Irish Traveller, Roma or Other White",4,"G, I Distribution, hotels and restaurants",536
E12000001,North East,5,Other household types,6,"White: Gypsy or Irish Traveller, Roma or Other White",5,"H, J Transport and communication",240
E12000001,North East,5,Other household types,6,"White: Gypsy or Irish Traveller, Roma or Other White",6,"K, L, M, N Financial, real estate, professional and administrative activities",305
E12000001,North East,5,Other household types,6,"White: Gypsy or Irish Traveller, Roma or Other White",7,"O, P, Q Public administration, education and health",524
E12000001,North East,5,Other household types,6,"White: Gypsy or Irish Traveller, Roma or Other White",8,"R, S, T, U Other",101
E12000001,North East,5,Other household types,7,Other ethnic group,1,"A, B, D, E Agriculture, energy and water",5
E12000001,North East,5,Other household types,7,Other ethnic group,2,C Manufacturing,42
E12000001,North East,5,Other household types,7,Other ethnic group,3,F Construction,20
E12000001,North East,5,Other household types,7,Other ethnic group,4,"G, I Distribution, hotels and restaurants",195
E12000001,North East,5,Other household types,7,Other ethnic group,5,"H, J Transport and communication",55
E12000001,North East,5,Other household types,7,Other ethnic group,6,"K, L, M, N Financial, real estate, professional and administrative activities",66
E12000001,North East,5,Other household types,7,Other ethnic group,7,"O, P, Q Public administration, education and health",143
E12000001,North East,5,Other household types,7,Other ethnic group,8,"R, S, T, U Other",35
E12000002,North West,1,One-person household,1,"Asian, Asian British or Asian Welsh",1,"A, B, D, E Agriculture, energy and water",132
E12000002,North West,1,One-person household,1,"Asian, Asian British or Asian Welsh",2,C Manufacturing,852
E12000002,North West,1,One-person household,1,"Asian, Asian British or Asian Welsh",3,F Construction,462
E12000002,North West,1,One-person household,1,"Asian, Asian British or Asian Welsh",4,"G, I Distribution, hotels and restaurants",3746
E12000002,North West,1,One-person household,1,"Asian, Asian British or Asian Welsh",5,"H, J Transport and communication",1629
E12000002,North West,1,One-person household,1,"Asian, Asian British or Asian Welsh",6,"K, L, M, N Financial, real estate, professional and administrative activities",2342
E12000002,North West,1,One-person household,1,"Asian, Asian British or Asian Welsh",7,"O, P, Q Public administration, education and health",5071
E12000002,North West,1,One-person household,1,"Asian, Asian British or Asian Welsh",8,"R, S, T, U Other",448
E12000002,North West,1,One-person household,2,"Black, Black British, Black Welsh, Caribbean or African",1,"A, B, D, E Agriculture, energy and water",112
E12000002,North West,1,One-person household,2,"Black, Black British, Black Welsh, Caribbean or African",2,C Manufacturing,515
E12000002,North West,1,One-person household,2,"Black, Black British, Black Welsh, Caribbean or African",3,F Construction,450
E12000002,North West,1,One-person household,2,"Black, Black British, Black Welsh, Caribbean or African",4,"G, I Distribution, hotels and restaurants",1823
E12000002,North West,1,One-person household,2,"Black, Black British, Black Welsh, Caribbean or African",5,"H, J Transport and communication",1207
E12000002,North West,1,One-person household,2,"Black, Black British, Black Welsh, Caribbean or African",6,"K, L, M, N Financial, real estate, professional and administrative activities",1916
E12000002,North West,1,One-person household,2,"Black, Black British, Black Welsh, Caribbean or African",7,"O, P, Q Public administration, education and health",4404
E12000002,North West,1,One-person household,2,"Black, Black British, Black Welsh, Caribbean or African",8,"R, S, T, U Other",402
E12000002,North West,1,One-person household,3,Mixed or Multiple ethnic groups,1,"A, B, D, E Agriculture, energy and water",110
E12000002,North West,1,One-person household,3,Mixed or Multiple ethnic groups,2,C Manufacturing,451
E12000002,North West,1,One-person household,3,Mixed or Multiple ethnic groups,3,F Construction,452
E12000002,North West,1,One-person household,3,Mixed or Multiple ethnic groups,4,"G, I Distribution, hotels and restaurants",1353
E12000002,North West,1,One-person household,3,Mixed or Multiple ethnic groups,5,"H, J Transport and communication",789
E12000002,North West,1,One-person household,3,Mixed or Multiple ethnic groups,6,"K, L, M, N Financial, real estate, professional and administrative activities",1365
E12000002,North West,1,One-person household,3,Mixed or Multiple ethnic groups,7,"O, P, Q Public administration, education and health",2480
E12000002,North West,1,One-person household,3,Mixed or Multiple ethnic groups,8,"R, S, T, U Other",413
E12000002,North West,1,One-person household,4,"White: English, Welsh, Scottish, Northern Irish or British",1,"A, B, D, E Agriculture, energy and water",9349
E12000002,North West,1,One-person household,4,"White: English, Welsh, Scottish, Northern Irish or British",2,C Manufacturing,29392
E12000002,North West,1,One-person household,4,"White: English, Welsh, Scottish, Northern Irish or British",3,F Construction,29577
